X1,X2,X3,review,word,POS,d_word,d_POS,Count,topic,sentiment2
186,2,1,product is flimsily build.,product,NN,build,VB,1,Feelings,0
186,2,1,product is flimsily build.,build,VB,flimsily,RB,1,NO,0
186,3,1,but then it is a thermostat and how often do we touch it.,touch,VB,thermostat,NN,1,NO,0
186,3,1,but then it is a thermostat and how often do we touch it.,touch,VB,often,RB,1,NO,0
186,6,1,i buy this one cause i have a new variable fan furnace with multistage burner.,furnace,NN,new,JJ,3,NO,0
186,6,1,i buy this one cause i have a new variable fan furnace with multistage burner.,fan,NN,variable,JJ,1,NO,0
186,6,1,i buy this one cause i have a new variable fan furnace with multistage burner.,cause,NN,buy,VBP,1,NO,0
187,1,1,works great.,works,VBZ,great,JJ,124,Feelings,1
189,1,1,item works great for my pellet stove.,item,NN,works,VBZ,2,NO,1
189,1,1,item works great for my pellet stove.,works,VBZ,great,JJ,124,Feelings,1
189,2,1,this t stat works on millivolts which is what mu pellet stove uses,stat,NN,works,VBZ,1,NO,1
189,2,1,this t stat works on millivolts which is what mu pellet stove uses,stove,NN,uses,VBZ,2,NO,0
189,2,1,this t stat works on millivolts which is what mu pellet stove uses,uses,VBZ,mu,NNS,1,NO,0
190,1,1,"works great, however screen not as bright as it could be compared with my more expensive lux 9600.",screen,NN,great,JJ,1,NO,1
190,1,1,"works great, however screen not as bright as it could be compared with my more expensive lux 9600.",screen,NN,bright,JJ,1,NO,1
190,1,1,"works great, however screen not as bright as it could be compared with my more expensive lux 9600.",screen,NN,however,RB,1,NO,0
190,1,1,"works great, however screen not as bright as it could be compared with my more expensive lux 9600.",works,VBZ,great,JJ,124,Feelings,1
190,1,1,"works great, however screen not as bright as it could be compared with my more expensive lux 9600.",compared,VBN,bright,JJ,1,NO,1
190,2,1,had lux replace the original for this problem,lux,NNS,replace,VB,1,NO,0
190,2,1,had lux replace the original for this problem,original,NN,replace,VB,2,NO,0
190,2,2,replacement was the same.,replacement,NN,same,JJ,1,NO,0
190,3,1,outstanding customer service from lux.,service,NN,outstanding,JJ,1,Costs,1
192,1,1,bought this thermostat for one reason : it is supposed to have an adjustable vacation hold feature.,hold,NN,adjustable,JJ,1,NO,1
192,1,1,bought this thermostat for one reason : it is supposed to have an adjustable vacation hold feature.,thermostat,NN,bought,VBD,10,NO,0
192,1,1,bought this thermostat for one reason : it is supposed to have an adjustable vacation hold feature.,supposed,VBN,reason,NN,1,NO,0
192,2,1,"after installing it, i find there is no such feature on the unit.",feature,NN,such,JJ,1,NO,0
192,3,1,not even mentioned in the manual.,mentioned,VBN,even,RB,1,NO,0
192,4,1,am attempting to contact the seller for an explanation.,seller,NN,contact,VB,1,NO,0
193,2,1,less than 15 minutes to install.,install,VB,minutes,NNS,3,NO,0
194,1,1,works perfect,works,VBZ,perfect,JJ,8,Feelings,1
194,1,1,works perfect,works,VBZ,perfect,JJ,8,Feelings,1
195,1,1,"just what i was looking for, a economical easy to install setback thermostat.",thermostat,NN,install,VB,7,NO,0
195,1,1,"just what i was looking for, a economical easy to install setback thermostat.",looking,VBG,economical,JJ,1,NO,1
195,1,1,"just what i was looking for, a economical easy to install setback thermostat.",install,VB,easy,JJ,303,Installation,1
195,1,1,"just what i was looking for, a economical easy to install setback thermostat.",install,VB,easy,JJ,303,Easy/Hard,1
196,1,1,works great.,works,VBZ,great,JJ,124,Feelings,1
198,1,1,"very basic, difficult to program and it died after only 3 months.",program,VB,difficult,JJ,6,Control/Occupancy,-1
198,1,1,"very basic, difficult to program and it died after only 3 months.",program,VB,difficult,JJ,6,Easy/Hard,-1
198,1,1,"very basic, difficult to program and it died after only 3 months.",died,VBD,basic,JJ,1,NO,-1
198,2,1,"i can not return it, no warranty info here.",info,NN,return,VB,1,NO,0
199,1,1,"these did the job advertised, were easy to install",job,NN,advertised,VBN,1,NO,0
199,1,1,"these did the job advertised, were easy to install",install,VB,easy,JJ,303,Installation,1
199,1,1,"these did the job advertised, were easy to install",install,VB,easy,JJ,303,Easy/Hard,1
199,1,2,took a little more time than stated to install.,time,NN,more,JJR,3,NO,0
199,1,2,took a little more time than stated to install.,time,NN,took,VBD,5,NO,0
199,1,2,took a little more time than stated to install.,stated,VBN,time,NN,1,NO,0
199,2,1,i used them to replace the non-programmable thermostats in our church.,thermostats,NNS,non-programmable,JJ,2,NO,0
199,2,1,i used them to replace the non-programmable thermostats in our church.,thermostats,NNS,replace,VB,7,NO,0
200,2,1,the other one is a year old and still working great.,one,NN,old,JJ,43,NO,0
200,2,1,the other one is a year old and still working great.,year,NN,old,JJ,19,NO,0
200,2,1,the other one is a year old and still working great.,one,NN,other,JJ,5,NO,0
200,2,1,the other one is a year old and still working great.,working,VBG,old,JJ,1,Feelings,0
200,2,1,the other one is a year old and still working great.,working,VBG,great,JJ,13,Feelings,1
200,2,1,the other one is a year old and still working great.,working,VBG,still,RB,5,Feelings,0
200,3,1,this is for another thermostat that failed after 15 years.,failed,VBD,thermostat,NN,2,NO,-1
200,4,1,hopefully will get the same longevity out of these.,longevity,NN,same,JJ,1,NO,0
200,4,1,hopefully will get the same longevity out of these.,longevity,NN,get,VB,1,NO,0
200,4,1,hopefully will get the same longevity out of these.,get,VB,hopefully,RB,1,NO,0
201,1,1,loaded with features for a reasonable price.,price,NN,reasonable,JJ,5,Costs,1
201,2,1,i use the run time clocks to track energy usage by tenants.,clocks,NNS,use,VBP,1,NO,0
201,2,1,i use the run time clocks to track energy usage by tenants.,usage,NN,track,VB,1,NO,0
201,2,1,i use the run time clocks to track energy usage by tenants.,run,VBN,time,NN,2,NO,0
202,1,1,great product.,product,NN,great,JJ,35,Feelings,1
202,2,1,i have used lux products on my jobs for at least 8 years.,products,NNS,used,VBN,1,NO,0
202,4,1,also at a great price.,price,NN,great,JJ,42,Costs,1
202,4,1,also at a great price.,price,NN,great,JJ,42,Costs,1
203,1,1,works fine for the price.,works,VBZ,fine,RB,30,Feelings,1
203,2,1,"however, it clicks really loud when turning off or on.",clicks,VBZ,however,RB,1,NO,0
203,2,1,"however, it clicks really loud when turning off or on.",clicks,VBZ,loud,RB,1,NO,-1
204,1,1,wonderful product.,product,NN,wonderful,JJ,1,Feelings,1
204,2,1,easy install.,install,NN,easy,JJ,27,Installation,1
204,2,1,easy install.,install,NN,easy,JJ,27,Easy/Hard,1
205,1,1,"worked great at firstreet there is no way the temperature is correct now, and it does not turn the air/heat off even when i move the toggle to off.",temperature,NN,correct,JJ,2,Comfort/HVAC,1
205,1,1,"worked great at firstreet there is no way the temperature is correct now, and it does not turn the air/heat off even when i move the toggle to off.",way,NN,correct,JJ,2,NO,1
205,1,1,"worked great at firstreet there is no way the temperature is correct now, and it does not turn the air/heat off even when i move the toggle to off.",air/heat,NN,turn,VB,1,NO,0
205,1,1,"worked great at firstreet there is no way the temperature is correct now, and it does not turn the air/heat off even when i move the toggle to off.",toggle,NN,move,VBP,1,NO,0
205,1,1,"worked great at firstreet there is no way the temperature is correct now, and it does not turn the air/heat off even when i move the toggle to off.",worked,VBD,great,JJ,14,Feelings,1
205,2,1,the cover is really hard to open too.,cover,NN,hard,JJ,1,NO,-1
205,2,1,the cover is really hard to open too.,open,VB,hard,JJ,4,NO,-1
205,2,1,the cover is really hard to open too.,open,VB,too,RB,1,NO,0
206,2,1,i installed it reading the instructions.,instructions,NNS,reading,VBG,3,NO,0
206,4,1,this one is a step up from the old one.,one,NN,old,JJ,43,NO,0
207,1,1,very easy install.,install,NN,easy,JJ,27,Installation,1
207,1,1,very easy install.,install,NN,easy,JJ,27,Easy/Hard,1
207,4,1,hope it lastreet,lastreet,NN,hope,VBP,1,NO,0
208,1,1,this is an outstanding thermostat with numerous programing options.,thermostat,NN,outstanding,JJ,1,NO,1
208,1,1,this is an outstanding thermostat with numerous programing options.,options,NNS,numerous,JJ,1,NO,0
208,1,1,this is an outstanding thermostat with numerous programing options.,programing,VBG,options,NNS,1,NO,0
208,2,1,installed it in our church and just ordered another for our church.,installed,VBD,just,RB,5,NO,0
209,1,1,easy set up.,set,VBN,easy,RB,3,NO,1
209,2,1,good guide.,guide,NN,good,JJ,1,NO,1
209,3,1,nice product.,product,NN,nice,JJ,4,Feelings,1
209,4,1,only weird issue is when setting up it hums loudly.,issue,NN,weird,JJ,1,NO,1
209,4,1,only weird issue is when setting up it hums loudly.,issue,NN,only,RB,2,NO,-1
209,4,1,only weird issue is when setting up it hums loudly.,hums,VBZ,loudly,RB,1,NO,0
209,6,1,would and will buy again.,buy,VB,again,RB,16,Costs,0
209,6,1,would and will buy again.,buy,VB,again,RB,16,NO,0
210,1,1,great features for the price.,features,NNS,great,JJ,3,NO,1
210,2,1,works great and keeps a very accurate temperature.,temperature,NN,accurate,JJ,4,Comfort/HVAC,1
210,2,1,works great and keeps a very accurate temperature.,temperature,NN,keeps,VBZ,11,Comfort/HVAC,0
210,2,1,works great and keeps a very accurate temperature.,temperature,NN,keeps,VBZ,11,Comfort/HVAC,0
210,2,1,works great and keeps a very accurate temperature.,works,VBZ,great,JJ,124,Feelings,1
210,3,1,i wish the display was a little larger,display,NN,larger,JJR,2,NO,0
210,3,1,i wish the display was a little larger,wish,VBP,larger,JJR,1,NO,0
210,3,2,otherwise no complaints.,complaints,NNS,otherwise,RB,1,NO,-1
211,1,1,installation was simple and it works as designed.,installation,NN,simple,JJ,14,Installation,0
211,1,1,installation was simple and it works as designed.,installation,NN,simple,JJ,14,Easy/Hard,0
211,1,1,installation was simple and it works as designed.,installation,NN,simple,JJ,14,Easy/Hard,0
211,1,1,installation was simple and it works as designed.,works,VBZ,simple,JJ,5,Feelings,1
211,2,1,the only downside is the front plastic plate falls off at the slightest touch.,downside,NN,only,JJ,2,NO,-1
211,2,1,the only downside is the front plastic plate falls off at the slightest touch.,plate,NN,front,JJ,4,NO,0
211,2,1,the only downside is the front plastic plate falls off at the slightest touch.,touch,NN,slightest,JJS,1,NO,0
211,2,1,the only downside is the front plastic plate falls off at the slightest touch.,plate,NN,falls,VBZ,1,NO,-1
211,3,1,"it would be nice if there was a hinge that allowed the front plate to swing down, rather than completely detaching.",plate,NN,front,JJ,4,NO,0
211,3,1,"it would be nice if there was a hinge that allowed the front plate to swing down, rather than completely detaching.",plate,NN,swing,VB,1,NO,0
211,3,1,"it would be nice if there was a hinge that allowed the front plate to swing down, rather than completely detaching.",allowed,VBD,hinge,NN,1,NO,0
211,3,1,"it would be nice if there was a hinge that allowed the front plate to swing down, rather than completely detaching.",detaching,VBG,completely,RB,1,NO,0
212,1,1,item says tx1500u,item,NN,says,VBZ,1,NO,0
212,1,2,when you open it it is actually an tx1500ub which is not good for me cause it does not have the swing feature.,tx1500ub,NN,good,JJ,1,NO,1
212,1,2,when you open it it is actually an tx1500ub which is not good for me cause it does not have the swing feature.,open,VBP,tx1500ub,NN,1,NO,0
212,1,2,when you open it it is actually an tx1500ub which is not good for me cause it does not have the swing feature.,tx1500ub,NN,actually,RB,1,NO,0
213,1,1,"works very well, replaced a 10 year old honeywell that was not responding",year,NN,old,JJ,19,NO,0
213,1,1,"works very well, replaced a 10 year old honeywell that was not responding",honeywell,NN,old,JJ,3,NO,0
213,1,1,"works very well, replaced a 10 year old honeywell that was not responding",honeywell,NN,replaced,VBD,6,NO,0
213,1,1,"works very well, replaced a 10 year old honeywell that was not responding",responding,VBG,honeywell,NN,1,NO,0
213,1,1,"works very well, replaced a 10 year old honeywell that was not responding",works,VBZ,well,RB,74,Feelings,1
214,1,1,"replaced a `` vintage '' honeywell unit, and the instructions were easy to follow.",instructions,NNS,easy,JJ,15,Installation,1
214,1,1,"replaced a `` vintage '' honeywell unit, and the instructions were easy to follow.",instructions,NNS,easy,JJ,15,Easy/Hard,1
